Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Club actual,Proveedor,Fin de contrato,Fecha de fichaje,comprado_por,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,overallrating,potential,jumping,understat_goals,strength,vision,headingaccuracy,ballcontrol,acceleration,interceptions,understat_matches,reactions,longpassing,dribbling,understat_assists,standingtackle,understat_minutes,penalties,Valor de mercado actual (numérico),Cluster
Armin Gigović,85.0,58,0,46,14.0,-,23/07/2024,-0.5260479963943305,-0.6113840659032037,-0.4226850521719638,-0.5293851978840262,-0.1768716130181332,-0.1371847925941191,-0.5926848555603532,0.1387932678288245,-0.4511497695001353,,-0.0128011414715706,0.7716317172286516,-0.1616044741495156,0.3279802197177395,0.1155779806437811,0.3157367229493846,,-0.3761444617744744,0.2880435774590168,0.5457829243251173,,0.2713719891284023,,0.1663026767346227,3000000.0,0
steven-skrzybski,1.0,5,0,46,,30/06/2026,05/07/2021,,-0.3218420435327115,-0.1223498764671326,-0.3759145109749066,-0.4224902431536684,-0.3260751807813587,-0.4195876430719326,-1.2657261155584738,-0.5452438537952135,,-0.9591220835904054,0.3436659896195839,-0.1113543267149647,0.3279802197177395,0.5089977332133855,-0.6400932947859824,,0.2764007508709185,-0.5070711928547946,0.351388094461491,,-0.8330093841088968,,0.6345850403575508,1000000.0,0
marvin-schulz,1.0,5,0,46,,30/06/2025,01/07/2022,-0.626719504580752,-0.2253280360758808,-0.32257332693702,-0.222443824065787,-0.2259953390452402,-0.2316299866877389,-1.2850737055140355,-2.2689542465494013,0.0193206519752555,-0.6143784839080351,0.5894030944222333,-0.0842997379894837,0.2906468527614421,0.0518158080189965,-0.5401216069722261,0.4026303609253271,1.0780092510097476,-0.8981806318907889,0.0892648848805639,0.1569932645978647,-0.7363309741932195,0.5687054357692136,1.646949789605477,0.6931203358104168,700000.0,2
patrick-erras,1.0,5,0,46,,30/06/2026,02/07/2021,,-0.2253280360758808,-0.4226850521719638,-0.3247576153385333,-0.4716139691807754,-0.2788525837345488,-0.7657820680487738,-1.6670173679548448,0.1134147362703337,,1.535724036541068,-0.0842997379894837,0.692648032237849,-0.279581486019495,-2.3105104935354457,0.576417636877212,,-1.5507258445361818,0.6856009626159226,-1.2037705444475195,,0.6536578490951598,,-1.1800091186812955,1000000.0,2
João Pedro Gonçalves Neves,72.0,292,0,65,,30/06/2029,05/08/2024,3.5782519527443912,-0.4666130547179576,-0.5227967774069076,-0.6316989891567725,-0.2259953390452402,-0.2316299866877389,1.6575789067891142,2.345895156008865,0.8661674106309593,1.949178861275356,0.3313155647534601,1.484907929910431,0.692648032237849,1.046007690134471,0.8368475270213891,1.141226283720838,0.7862187138140405,1.5814911761617043,1.480715732929734,0.93457258405237,0.6492934990723571,1.0784199157248902,0.5281245260208471,0.5175144494518188,65000000.0,1
Fabián Ruiz Peña,28.0,113,0,65,14.0,30/06/2027,30/08/2022,,-0.0805570248906347,-0.32257332693702,-0.5293851978840262,-0.2259953390452402,-0.2316299866877389,1.311384481812273,0.740730146423381,-0.1688675166149007,-0.3295387788876583,-0.184859494584086,1.4135803086422531,0.4916474424996455,0.935541925454974,-0.2778417719258232,0.9674390077689532,-0.1864164101716499,1.3204730911035474,1.2156774761584637,0.7887764616546502,0.6492934990723571,0.908515089072998,-0.3775396380220303,0.9272615176218808,35000000.0,1
warren-zaire-emery,32.0,165,0,65,6.0,30/06/2029,01/07/2022,,-0.1770710323474654,-0.32257332693702,-0.5293851978840262,-0.4716139691807754,-0.1371847925941191,0.965190056835432,1.9446039036124936,0.6779792420408028,-0.0446990738672816,0.5033739178659755,1.1282698235695414,0.3911471476305438,0.7698432784357282,0.8368475270213891,1.0108858267569245,0.2999011518211952,0.9289459635163116,1.2156774761584637,0.6915790467228371,0.6492934990723571,0.993467502398944,0.4642843997621497,0.4589791539989528,60000000.0,1
senny-mayulu,32.0,168,0,65,6.0,30/06/2027,01/01/2024,,-0.6113840659032037,-0.3726291895544919,-0.3759145109749066,-0.5698614212349895,-0.5621881660154082,-0.4195876430719326,1.1420213988197518,-1.7684669496312295,-0.6143784839080351,-1.90544302570924,0.6289764746922957,-0.714356095929575,0.6041446314164824,0.5745676919749862,0.3157367229493846,-1.4508420713530474,-0.3761444617744744,0.5530818342302873,0.6429803392569305,-0.2744561497713605,0.2288957824654293,-1.316746919251681,0.2833732676403547,10000000.0,0
Geoffrey Edwin Kondogbia,32.0,306,0,62,,30/06/2027,01/07/2023,0.4032274637880215,-0.1288140286190501,-0.3726291895544919,-0.3759145109749066,-0.4716139691807754,-0.3732977778281686,0.7920928443470114,0.1387932678288245,1.0543555792211157,-0.6143784839080351,1.535724036541068,0.8429593384968296,0.7931483271069507,0.7146103960959796,-0.081131895641021,0.923992188780982,0.2999011518211952,0.2764007508709185,1.0168987835800107,0.4971842168592107,-0.7363309741932195,0.9509912957359712,-0.1037845203364293,0.1077673812817567,8000000.0,0
valentin-rongier,32.0,140,0,62,,30/06/2026,03/09/2019,,-0.3218420435327115,-0.4727409147894356,-0.2736007197021602,-0.5207376952078825,-0.3260751807813587,0.7920928443470114,0.1387932678288245,-0.2629616009099789,-0.6143784839080351,0.675432270978491,0.8429593384968296,-0.2621047690186173,0.659377513756231,-0.081131895641021,1.0543326457448956,-1.2563150465559094,0.798436920987233,0.8181200910015578,0.5457829243251173,-0.7363309741932195,0.993467502398944,-0.7313654225405738,0.8101909267161488,9000000.0,0
اسماعيل بن ناصر,32.0,43,0,62,,30/06/2025,03/02/2025,0.4032274637880215,-0.4183560509895422,-0.2725174643195482,-0.3759145109749066,-0.0786241609639191,-0.1371847925941191,1.311384481812273,1.342667025017937,0.3956969891555683,-0.0446990738672816,-0.0128011414715706,1.1995974448377194,0.1901465578923404,0.935541925454974,0.90241748578299,1.0977794647328667,-0.2836799225702189,1.450982133632626,1.3481966045440987,0.93457258405237,0.1874186746504982,1.0359437090619172,-0.4110827552088035,1.2199379948862108,15000000.0,1
أمين حاريث,32.0,255,0,62,14.0,30/06/2027,01/07/2023,0.2483482204242962,-0.1288140286190501,-0.2224616017020763,-0.3759145109749066,-0.2259953390452402,-0.5621881660154082,0.2728012068817497,-0.2624979845675464,-0.9216201909755262,-0.3295387788876583,-1.9914722022654976,0.9142869597650076,-0.1616044741495156,0.7146103960959796,0.8368475270213891,0.5329708178892408,0.4944281766183333,0.6679278784581544,0.6856009626159226,0.8859738765864634,0.1874186746504982,0.1439433691394832,0.3236197147853586,1.278473290339077,10000000.0,0
بلال نذير,32.0,255,0,62,14.0,30/06/2026,01/07/2023,-0.6693112965057764,-0.4666130547179576,-0.2725174643195482,-0.5293851978840262,-0.5207376952078825,-0.2316299866877389,-0.7657820680487738,-0.0618523583693609,-1.0157142752706043,-0.6143784839080351,-0.6150053773653745,0.7003040959604736,-0.2621047690186173,0.3279802197177395,-0.3434117306874239,0.3157367229493846,-1.7426326085487545,-0.3761444617744744,0.5530818342302873,0.3027893869955845,-0.7363309741932195,0.2288957824654293,-1.5558768837122257,0.4004438585460868,5000000.0,2
darryl-bakola,32.0,148,0,62,,30/06/2027,03/09/2024,,-0.2253280360758808,-0.5728526400243794,-0.4270714066112797,-0.4716139691807754,-0.5621881660154082,-2.4967541929329795,-0.0618523583693609,0.1134147362703337,,0.3313155647534601,-0.4409378443303735,-0.1616044741495156,-0.3900472506989922,0.3122878569285833,-0.0752846479423564,,-2.203271057181575,0.0892648848805639,-0.2317963951293878,,0.1439433691394832,,0.3419085630932207,200000.0,2
André Filipe Tavares Gomes,72.0,292,0,50,6.0,30/06/2026,06/09/2024,0.0934689770605708,-0.2735850398042961,-0.4226850521719638,-0.5805420935203993,-0.1768716130181332,-0.4677429719217884,0.0997039943933291,-0.6637892369639175,-0.7334320223853699,-0.6143784839080351,0.4173447413097179,1.1282698235695414,0.340897000195993,0.659377513756231,-1.7859508234426398,0.750204912829097,0.7862187138140405,0.0153826658127613,1.0168987835800107,0.4971842168592107,2.958667621181651,0.6536578490951598,1.1546233921867086,0.2248379721874887,8000000.0,0
hakon-arnar-haraldsson,51.0,222,0,50,6.0,30/06/2028,17/07/2023,-0.2162895096668798,-0.514870058446373,-0.1724057390846044,-0.3759145109749066,-0.1768716130181332,-0.5621881660154082,0.4458984193701703,0.9413757726215664,-0.9216201909755262,-0.0446990738672816,-1.045151260146663,1.0569422023013637,-0.6641059484950242,0.7146103960959796,0.6401376507365869,0.2288430849734421,0.2999011518211952,0.4069097933999971,0.7518605268087402,0.7887764616546502,-0.7363309741932195,-0.0259614575124089,-0.2790743585382766,0.4004438585460868,15000000.0,0
ngal-ayel-mukau,11.0,303,0,50,,30/06/2028,11/07/2024,-0.4486083747124678,-0.4183560509895422,-0.4727409147894356,-0.3759145109749066,-0.2259953390452402,-0.2788525837345488,-0.246490430583512,0.9413757726215664,0.3956969891555683,,0.3313155647534601,0.201010747083228,0.3911471476305438,0.3279802197177395,0.2467178981669826,0.6633112748531544,,-0.2456354192453958,0.619341398423105,0.3027893869955845,,0.6536578490951598,,-0.6531914596055014,15000000.0,0
أيوب بوعدي,32.0,164,0,50,,30/06/2027,01/07/2023,,-0.4183560509895422,-0.5227967774069076,-0.2736007197021602,-0.2751190650723473,-0.4677429719217884,-0.246490430583512,1.5433126512161228,0.2075088205654119,-0.6143784839080351,0.1592572116409447,0.7003040959604736,-0.1113543267149647,0.6041446314164824,0.5745676919749862,0.576417636877212,-1.3535785589544784,-0.1151263767163172,0.8181200910015578,0.5457829243251173,-0.7363309741932195,0.5262292291062406,-1.5374822710614144,0.1663026767346227,30000000.0,0
نبيل بن طالب,32.0,43,0,50,,30/06/2026,28/08/2023,-0.1388498879850171,-0.4183560509895422,-0.3726291895544919,-0.0689731371566674,-0.4224902431536684,-0.1371847925941191,0.4458984193701703,-0.2624979845675464,-0.3570556852050571,-0.6143784839080351,0.5894030944222333,1.1995974448377194,-0.0611041792804139,0.8250761607754767,-0.802401442018629,0.750204912829097,0.2999011518211952,0.2764007508709185,1.0831583477728284,0.7887764616546502,0.6492934990723571,0.7386102624211058,0.4729406880684138,1.863826244867737,8000000.0,0
André Filipe Tavares Gomes,72.0,292,0,50,6.0,30/06/2026,06/09/2024,0.0934689770605708,-0.1770710323474654,-0.1223498764671326,-0.1712869284294138,-0.5698614212349895,-0.184407389640929,0.2728012068817497,0.5400845202251955,0.0193206519752555,-0.6143784839080351,-0.5289762008091169,1.0569422023013637,0.1901465578923404,0.7146103960959796,0.5745676919749862,0.750204912829097,0.7862187138140405,0.2764007508709185,0.8181200910015578,0.6429803392569305,2.958667621181651,0.7810864690840789,1.1546233921867086,1.2199379948862108,8000000.0,0
Rémy Joseph Cabella,32.0,160,0,50,7.0,30/06/2025,10/07/2022,-0.4486083747124678,-0.2735850398042961,-0.0722940138496607,-0.2736007197021602,-0.2259953390452402,-0.5149655689685982,0.0997039943933291,-0.6637892369639175,-1.3920906124509171,-0.0446990738672816,-2.077501378821756,0.9856145810331854,-0.0611041792804139,0.7146103960959796,0.1155779806437811,-0.0318378289543852,0.6889552014154714,0.2764007508709185,0.7518605268087402,0.7887764616546502,0.1874186746504982,-1.0029142107607891,-0.0864719437239012,1.1614026994333448,3000000.0,0
Ethan Mbappé Lottin,32.0,145,0,50,6.0,30/06/2027,04/07/2024,-0.5647678072352618,-0.4183560509895422,-0.4727409147894356,-0.222443824065787,-0.2751190650723473,-0.2316299866877389,-1.1119764930256149,0.5400845202251955,-1.3920906124509171,-0.6143784839080351,-1.8194138491529823,0.3436659896195839,-0.2118546215840664,0.2727473373779909,0.377857815690184,0.2722899039614134,-1.9371596333458925,-0.7676715893617102,0.3543031416518344,0.3027893869955845,-0.7363309741932195,0.2713719891284023,-1.6218810820474892,0.1077673812817567,5000000.0,2
Немања Матић,95.0,321,0,61,7.0,30/06/2026,27/01/2024,-0.4098885638715365,-0.514870058446373,-0.1223498764671326,-0.2736007197021602,-0.1768716130181332,-0.4205203748749785,0.7920928443470114,0.1387932678288245,-0.3570556852050571,-0.6143784839080351,1.1055781537597795,0.7003040959604736,0.5921477373687473,0.7146103960959796,-2.179370576012244,0.9674390077689532,0.4944281766183333,0.798436920987233,1.149417911965646,0.594381631791024,-0.7363309741932195,0.866038882410025,0.8181101842806932,0.7516556312632828,2500000.0,0
corentin-tolisso,32.0,172,0,61,,30/06/2027,01/07/2022,0.4806670854698842,-0.514870058446373,-0.3726291895544919,-0.1712869284294138,-0.4224902431536684,-0.184407389640929,0.965190056835432,0.33943889402701,1.0543555792211157,-0.0446990738672816,0.7614614475347486,1.1995974448377194,1.094649211714256,0.7146103960959796,-0.0155619368794202,1.0108858267569245,0.2026376394226262,1.1899640485744687,1.281937040351281,0.5457829243251173,-0.2744561497713605,0.9509912957359712,0.2446310839906991,0.9272615176218808,10000000.0,0
Jordan Marcel Gilbert Veretout,32.0,140,0,61,14.0,30/06/2026,04/09/2024,0.4806670854698842,-0.4183560509895422,-0.3726291895544919,-0.3247576153385333,-0.4716139691807754,-0.4205203748749785,0.6189956318585909,-0.0618523583693609,0.3016029048604901,-0.3295387788876583,0.675432270978491,1.0569422023013637,0.0393961155886878,0.6041446314164824,0.3122878569285833,0.8805453697930107,0.5916916890169024,0.6679278784581544,1.0831583477728284,0.5457829243251173,0.1874186746504982,0.908515089072998,0.6958401119547133,1.6882203585091389,5000000.0,0
Denis Lemi Zakaria Lako Lado,86.0,343,0,7,14.0,30/06/2028,14/08/2023,0.7129859505154722,-0.2735850398042961,-0.2725174643195482,-0.5293851978840262,-0.2259953390452402,-0.3260751807813587,1.1382872693238526,0.740730146423381,0.8661674106309593,0.5249803361734717,1.535724036541068,0.7716317172286516,0.4413972950650947,0.7146103960959796,0.3122878569285833,1.0108858267569245,0.2026376394226262,1.0594550060453902,1.0831583477728284,0.6915790467228371,-0.7363309741932195,1.0784199157248902,0.6677071749593552,-0.1849090959825733,30000000.0,1
lamine-camara,81.0,312,0,7,,30/06/2029,30/07/2024,0.0934689770605708,-0.2253280360758808,-0.2725174643195482,-0.1201300327930406,-0.2751190650723473,-0.4205203748749785,0.4458984193701703,1.342667025017937,-0.4511497695001353,-0.3295387788876583,-0.6150053773653745,0.9856145810331854,-0.5133555061913716,0.5489117490767338,0.9679874445445906,0.7936517318170682,-0.2836799225702189,0.5374188359290758,1.0168987835800107,0.594381631791024,0.1874186746504982,0.8235626757470519,-0.5030558184628592,0.2248379721874887,20000000.0,0
Головин Александр Сергеевич,80.0,311,0,7,6.0,30/06/2029,27/07/2018,,-0.2735850398042961,-0.1724057390846044,-0.1712869284294138,-0.3733665171265614,-0.0899621955473092,0.965190056835432,0.33943889402701,-0.9216201909755262,1.0946597462142251,-1.1311804367029208,1.2709250661058973,-0.6138558010604733,0.8803090431152254,0.5745676919749862,0.6633112748531544,0.2026376394226262,0.798436920987233,0.8843796551943754,0.93457258405237,2.0349179723379334,0.6536578490951598,0.6915119678015813,0.5175144494518188,25000000.0,1
soungoutou-magassa,32.0,163,0,7,14.0,30/06/2029,01/07/2022,-0.6654393154216833,-0.514870058446373,-0.3726291895544919,-0.4782283022476529,-0.1277478869910261,-0.3732977778281686,-0.246490430583512,0.33943889402701,0.2075088205654119,-0.6143784839080351,0.675432270978491,0.1296831258150501,0.6423978848032982,0.1622815726984937,-1.0646812770650318,0.7067580938411258,-0.1864164101716499,-0.1151263767163172,0.420562705844652,-0.0860002727316681,-0.7363309741932195,0.7386102624211058,-0.2152342322795791,-0.2434443914354393,12000000.0,0
edan-diop,32.0,171,0,7,,30/06/2028,01/07/2023,-0.5260479963943305,-0.3218420435327115,-0.5728526400243794,-0.222443824065787,-0.2259953390452402,-0.4205203748749785,-1.458170918002456,-0.0618523583693609,-1.6743728653361516,-0.6143784839080351,-1.7333846725967248,0.0583555045468721,-0.5133555061913716,-0.003417074320752,0.4434277744517848,-0.8573273897258386,-1.2563150465559094,-1.420216802007103,-0.1757733718907065,0.3027893869955845,-0.7363309741932195,-0.8754855907718699,-1.5158415502957543,0.4004438585460868,1500000.0,2
Pablo Paulino Rosario,69.0,285,0,59,,30/06/2026,27/07/2021,,-0.2735850398042961,-0.2725174643195482,-0.5293851978840262,-0.4224902431536684,-0.6094107630622181,0.0997039943933291,-0.4631436107657319,0.2075088205654119,-0.6143784839080351,1.0195489772035218,0.6289764746922957,0.5418975899341965,0.4384459843972366,-0.802401442018629,0.8805453697930107,0.6889552014154714,0.1458917083418399,0.420562705844652,0.3999868019273976,-0.7363309741932195,0.7386102624211058,0.4956634448723569,0.4004438585460868,8000000.0,0
هشام بوداوي,4.0,42,0,59,6.0,30/06/2027,02/09/2019,,-0.514870058446373,-0.5728526400243794,-0.5293851978840262,-0.2259953390452402,-0.4677429719217884,0.4458984193701703,0.33943889402701,0.5838851577457247,-0.0446990738672816,-0.184859494584086,0.8429593384968296,0.7428981796723999,0.6041446314164824,0.4434277744517848,0.750204912829097,0.5916916890169024,0.6679278784581544,0.8181200910015578,0.6429803392569305,-0.7363309741932195,0.8235626757470519,0.0769154980568329,0.1663026767346227,10000000.0,0
morgan-sanson,32.0,140,0,59,7.0,30/06/2027,01/07/2024,-0.0614102663031544,-0.5631270621747884,-0.0722940138496607,-0.0689731371566674,-0.4224902431536684,-0.4205203748749785,0.2728012068817497,-0.4631436107657319,0.1134147362703337,-0.0446990738672816,0.2452863881972024,1.0569422023013637,0.340897000195993,0.5489117490767338,0.1155779806437811,0.6633112748531544,0.5916916890169024,0.5374188359290758,1.0168987835800107,0.594381631791024,0.6492934990723571,0.7386102624211058,0.5054017692169039,0.9857968130747468,5000000.0,0
baptiste-santamaria,32.0,140,0,59,14.0,30/06/2025,22/01/2025,-0.1388498879850171,-0.514870058446373,-0.5227967774069076,-0.222443824065787,-0.5207376952078825,-0.4677429719217884,0.2728012068817497,-0.4631436107657319,-0.7334320223853699,-0.6143784839080351,0.2452863881972024,0.7003040959604736,0.1398964104577895,0.5489117490767338,-1.523670988396237,0.750204912829097,0.6889552014154714,0.2764007508709185,0.9506392193871932,0.5457829243251173,-0.2744561497713605,0.7810864690840789,0.4318233186136594,0.2833732676403547,7000000.0,0
Tom Alexis Louchet,32.0,140,0,59,,30/06/2027,01/07/2023,-0.6731832775898695,-0.2253280360758808,-0.5728526400243794,-0.5805420935203993,-0.1768716130181332,-0.2788525837345488,-0.5926848555603532,0.5400845202251955,-0.5452438537952135,-0.3295387788876583,-0.9591220835904054,0.1296831258150501,-0.010854031845863,0.383213102057488,0.377857815690184,0.2288430849734421,-0.9645245093602022,-0.2456354192453958,0.0892648848805639,0.3999868019273976,-0.2744561497713605,0.3988006091173214,-1.2518247569547003,0.4004438585460868,3000000.0,0
djaoui-cisse,32.0,163,0,91,,30/06/2029,01/07/2024,-0.6731832775898695,-0.6113840659032037,-0.1724057390846044,-0.5805420935203993,-0.4224902431536684,-0.4205203748749785,-0.9388792805371944,0.5400845202251955,-0.827526106680448,-0.6143784839080351,-0.5289762008091169,-0.1556273592576617,-0.2118546215840664,0.383213102057488,-0.0155619368794202,0.5329708178892408,-2.0344231457444617,-0.3761444617744744,0.4868222700374697,0.3999868019273976,-0.7363309741932195,0.5687054357692136,-1.6619164154639603,-0.1849090959825733,5000000.0,2
azor-matusiwa,69.0,276,0,91,,30/06/2028,22/01/2024,0.0934689770605708,-0.5631270621747884,-0.4226850521719638,-0.222443824065787,-0.3242427910994543,-0.2788525837345488,0.2728012068817497,-0.0618523583693609,-0.0747734323198225,-0.3295387788876583,0.5894030944222333,0.4863212321559398,0.0393961155886878,0.2175144550382423,-0.3434117306874239,0.923992188780982,0.4944281766183333,0.2764007508709185,0.6856009626159226,0.1083945571319581,-0.2744561497713605,0.8235626757470519,0.7012502921461283,-0.0678385050768413,10000000.0,0
ayanda-sishuba,11.0,68,0,91,,30/06/2029,03/02/2025,-0.5260479963943305,-0.4183560509895422,-0.4226850521719638,-0.1201300327930406,-0.3733665171265614,-0.6094107630622181,-1.8043653429792967,-0.0618523583693609,-2.709407792582012,-0.6143784839080351,-3.02382232094059,-0.3696102230621955,-0.8651065382332277,0.0518158080189965,0.5745676919749862,-1.0311146656777237,-1.5481055837516164,-1.420216802007103,-0.5733307570476123,0.351388094461491,-0.7363309741932195,-1.045390417423762,-1.616470901856074,0.5175144494518188,2000000.0,2
pierre-lees-melou,32.0,140,0,90,,30/06/2027,23/07/2022,-0.2937291313487425,-0.1770710323474654,-0.5728526400243794,-0.2736007197021602,-0.4224902431536684,-0.3732977778281686,0.7920928443470114,0.1387932678288245,-0.2629616009099789,0.5249803361734717,0.2452863881972024,1.0569422023013637,-0.010854031845863,0.7146103960959796,-0.2122718131642224,1.0543326457448956,0.5916916890169024,0.798436920987233,1.0831583477728284,0.6429803392569305,-0.7363309741932195,0.7386102624211058,1.073470689315483,0.8101909267161488,7000000.0,0
mahdi-camara,32.0,153,0,90,,30/06/2027,01/07/2023,-0.4486083747124678,-0.5631270621747884,-0.32257332693702,-0.5293851978840262,-0.4224902431536684,-0.5149655689685982,0.6189956318585909,0.33943889402701,0.3016029048604901,1.379499451234602,0.4173447413097179,1.0569422023013637,0.5418975899341965,0.6041446314164824,0.1155779806437811,1.0543326457448956,0.8834822262126095,0.9289459635163116,1.0831583477728284,0.6429803392569305,0.6492934990723571,0.9509912957359712,0.5768161477435825,0.2248379721874887,10000000.0,0
Edimilson Fernandes Ribeiro,86.0,342,0,90,,30/06/2025,30/08/2024,-0.4098885638715365,-0.2735850398042961,-0.5227967774069076,-0.222443824065787,-0.1277478869910261,-0.2316299866877389,0.0997039943933291,-0.6637892369639175,0.3016029048604901,-0.6143784839080351,0.5033739178659755,-0.0842997379894837,0.340897000195993,0.4384459843972366,0.1811479394053818,1.0977794647328667,-0.1864164101716499,0.4069097933999971,0.9506392193871932,0.3999868019273976,0.1874186746504982,0.8235626757470519,-0.2823204666531256,0.1077673812817567,3500000.0,0
kamory-doumbia,59.0,249,0,90,,30/06/2029,30/08/2024,-0.2937291313487425,-0.4183560509895422,-0.3726291895544919,-0.1712869284294138,-0.3733665171265614,-0.4205203748749785,-0.0733932180950914,0.33943889402701,-0.9216201909755262,1.0946597462142251,-1.2172096132591783,0.8429593384968296,-0.1616044741495156,0.4936788667369852,0.1811479394053818,0.1419494469974997,0.2026376394226262,0.0153826658127613,0.5530818342302873,0.6429803392569305,1.5730431479160747,0.1439433691394832,-0.7497600351913849,0.4004438585460868,5000000.0,0
jonas-martin,32.0,140,0,90,,30/06/2025,19/07/2023,-0.5647678072352618,-0.4666130547179576,-0.4727409147894356,-0.1712869284294138,-0.1277478869910261,-0.3260751807813587,-0.4195876430719326,-1.2657261155584738,-1.3920906124509171,-0.6143784839080351,-0.78706373047789,0.8429593384968296,0.0393961155886878,0.0518158080189965,-1.5892409471578377,0.7067580938411258,0.7862187138140405,0.2764007508709185,0.8181200910015578,0.1569932645978647,-0.2744561497713605,0.5262292291062406,-0.3916061065197094,1.4540791766976748,800000.0,0
romain-faivre,32.0,142,0,90,,30/06/2025,16/08/2024,-0.1388498879850171,-0.1770710323474654,-0.2224616017020763,-0.222443824065787,-0.1768716130181332,-0.1371847925941191,0.2728012068817497,-0.2624979845675464,0.0193206519752555,-0.6143784839080351,-0.5289762008091169,1.0569422023013637,0.1398964104577895,0.659377513756231,0.5745676919749862,0.4460771799132983,-1.7426326085487545,0.0153826658127613,0.420562705844652,0.8373751691205569,-0.7363309741932195,0.3138481957913754,-1.6413577307365832,1.6882203585091389,7000000.0,0
hamidou-makalou,59.0,249,0,90,,30/06/2029,15/03/2025,,-0.2735850398042961,-0.32257332693702,-0.3247576153385333,-0.5207376952078825,-0.5621881660154082,-1.9774625554677177,0.33943889402701,-2.709407792582012,,-2.077501378821756,-0.5122654655985515,-0.714356095929575,0.0518158080189965,-0.2778417719258232,0.1853962659854709,,-2.464289142239732,0.0230053206877463,0.1083945571319581,,0.3988006091173214,,-0.2434443914354393,200000.0,2
نييل العيناوي,32.0,255,0,70,,30/06/2027,01/07/2023,-0.626719504580752,-0.3700990472611269,-0.6229085026418513,-0.5293851978840262,-0.1768716130181332,-0.6094107630622181,0.2728012068817497,0.9413757726215664,0.3956969891555683,-0.3295387788876583,0.4173447413097179,0.9142869597650076,0.0393961155886878,0.6041446314164824,-0.4745516482106253,0.7936517318170682,0.2026376394226262,0.5374188359290758,1.0168987835800107,0.5457829243251173,0.1874186746504982,0.7386102624211058,0.0336340565255126,1.3955438812448089,10000000.0,0
adrien-thomasson,32.0,150,0,70,,30/06/2026,12/01/2023,-0.2937291313487425,-0.1770710323474654,-0.4226850521719638,-0.1201300327930406,-0.4224902431536684,-0.2316299866877389,0.4458984193701703,-0.2624979845675464,-0.4511497695001353,-0.3295387788876583,-0.3569178476966014,0.9856145810331854,0.1398964104577895,0.6041446314164824,-0.2122718131642224,0.7067580938411258,0.5916916890169024,0.798436920987233,0.8181200910015578,0.6429803392569305,0.1874186746504982,0.5262292291062406,-0.3807857461368793,0.9857968130747468,5000000.0,0
Andy Alune Diouf,32.0,171,0,70,14.0,30/06/2028,02/07/2023,-0.1388498879850171,-0.3700990472611269,-0.1223498764671326,-0.222443824065787,-0.4224902431536684,-0.3732977778281686,0.0997039943933291,0.740730146423381,0.4897910734506465,-0.3295387788876583,0.675432270978491,0.9142869597650076,0.0896462630232386,0.4936788667369852,0.5089977332133855,0.576417636877212,0.2026376394226262,0.2764007508709185,0.8843796551943754,0.7401777541887437,-0.7363309741932195,0.5687054357692136,-0.202249799820183,0.2833732676403547,10000000.0,0
angelo-fulgini,20.0,149,0,70,,30/06/2027,01/07/2023,0.0160293553787081,-0.2735850398042961,-0.5728526400243794,-0.3247576153385333,-0.1277478869910261,-0.184407389640929,-0.0733932180950914,-0.8644348631621029,-0.0747734323198225,-0.3295387788876583,-0.0988303180278283,0.8429593384968296,0.4413972950650947,0.659377513756231,0.1155779806437811,0.4895239989012696,0.5916916890169024,-0.2456354192453958,0.5530818342302873,0.7401777541887437,0.1874186746504982,0.6961340557581328,-0.1513941060208816,0.2833732676403547,6000000.0,0
أنس الزعروري,11.0,253,0,70,,30/06/2028,22/08/2024,0.0160293553787081,-0.3700990472611269,-0.3726291895544919,-0.3247576153385333,-0.3242427910994543,-0.5621881660154082,-0.0733932180950914,0.1387932678288245,-0.3570556852050571,-0.6143784839080351,-1.045151260146663,0.4863212321559398,-0.3123549164531682,0.4384459843972366,1.2302672795909937,-1.2049019416296085,-1.6453690961501857,-0.2456354192453958,0.0230053206877463,0.594381631791024,-0.7363309741932195,-1.2577714507386273,-1.5115134061426223,-0.0678385050768413,8000000.0,0
nampalys-mendy,32.0,314,0,70,14.0,30/06/2025,04/09/2023,-0.4873281855533991,-0.1770710323474654,-0.2725174643195482,-0.4270714066112797,-0.2751190650723473,-0.1371847925941191,-0.246490430583512,-1.0650804893602883,-0.2629616009099789,-0.6143784839080351,-0.184859494584086,0.3436659896195839,0.340897000195993,0.383213102057488,-0.2122718131642224,0.7936517318170682,-0.672733972164495,0.0153826658127613,0.5530818342302873,0.3027893869955845,-0.2744561497713605,0.7810864690840789,-0.5106300707308402,0.2248379721874887,2000000.0,0
Hamzat-Basit Ojediran,64.0,262,0,70,14.0,30/06/2028,08/08/2024,-0.6499513910853107,-0.1288140286190501,-0.1724057390846044,-0.3759145109749066,-0.4224902431536684,-0.5149655689685982,-0.7657820680487738,-0.0618523583693609,-0.0747734323198225,,0.5033739178659755,-0.0129721167213058,0.0393961155886878,0.0518158080189965,0.0500080218821804,0.6198644558651832,,-0.506653504303553,0.1555244490733816,-0.0374015652657615,,0.6961340557581328,,0.0492320858288907,2000000.0,2
